version,downloadUrl,checksum,wrapperChecksum,gradlew,gradlewBat
4.7-rc-2,https://services.gradle.org/distributions/gradle-4.7-rc-2-bin.zip,b9289ecb1f9ce8bc325ce71805ee779f3e03da22e394deced6e682cd6297d110,,5aac1e11,22edc5d0
4.6,https://services.gradle.org/distributions/gradle-4.6-bin.zip,98bd5fd2b30e070517e03c51cbb32beee3e2ee1a84003a5a5d748996d4b1b915,381dff8aa434499aa93bc25572b049c8c586a67faff2c02f375e4f23e17e49de,5aac1e11,22edc5d0
4.6-rc-1,https://services.gradle.org/distributions/gradle-4.6-rc-2-bin.zip,1fab26f72fe5f52d5773c2cf4bb0beaec60c3b24a5f49d09be5a092a7473bfdd,,5aac1e11,22edc5d0
4.6-rc-2,https://services.gradle.org/distributions/gradle-4.6-rc-2-bin.zip,1fab26f72fe5f52d5773c2cf4bb0beaec60c3b24a5f49d09be5a092a7473bfdd,,5aac1e11,22edc5d0
4.5.1,https://services.gradle.org/distributions/gradle-4.5.1-bin.zip,3e2ea0d8b96605b7c528768f646e0975bd9822f06df1f04a64fd279b1a17805e,3bf04e39ed259ff0a1217a875199a11775855d2a29207b98318ac79178249de8,5aac1e11,22edc5d0
4.5,https://services.gradle.org/distributions/gradle-4.5-bin.zip,03f2a43a314ff0fb843a85ef68078e06d181c4549c1e5fb983f289382b59b5e3,d283a04caee0e97b666b09e50ab394834934bee6225c2e9cd4650afdeac43828,5aac1e11,22edc5d0
4.5-rc-2,https://services.gradle.org/distributions/gradle-4.5-rc-1-bin.zip,fa8f4721d121d4501871877a9c1bf83db5ba44bb0ee9dd177a4981c11cede7c6,,5aac1e11,22edc5d0
4.5-rc-1,https://services.gradle.org/distributions/gradle-4.5-rc-1-bin.zip,fa8f4721d121d4501871877a9c1bf83db5ba44bb0ee9dd177a4981c11cede7c6,,5aac1e11,22edc5d0
4.4.1,https://services.gradle.org/distributions/gradle-4.4.1-bin.zip,e7cf7d1853dfc30c1c44f571d3919eeeedef002823b66b6a988d27e919686389,4e318d74d06aa7b998091345c397a3c7c4b291b59da31e6f9c772a596711acac,5aac1e11,22edc5d0
4.4,https://services.gradle.org/distributions/gradle-4.4-bin.zip,fa4873ae2c7f5e8c02ec6948ba95848cedced6134772a0169718eadcb39e0a2f,88b5b31f390a268ab3773df580d83fd1e388f49c2b685f78a16600577bd72fe2,5aac1e11,22edc5d0
4.4-rc-6,https://services.gradle.org/distributions/gradle-4.4-rc-1-bin.zip,3b5d35b41d5807f6471e90ca81e4d1bf4fee48deca7d99e0e579f758b4db85b1,,5aac1e11,22edc5d0
4.4-rc-5,https://services.gradle.org/distributions/gradle-4.4-rc-5-bin.zip,b52d338f285dd255f3abf6bcd3e0b447cc62aa8dc83a281c42f8ec1aec10dc89,,5aac1e11,22edc5d0
4.4-rc-4,https://services.gradle.org/distributions/gradle-4.4-rc-4-bin.zip,d663fe846e3b2e30285b578e0bb957c4fb846cca0f36694ab32d5e5ba25c0cb8,,5aac1e11,22edc5d0
4.4-rc-3,https://services.gradle.org/distributions/gradle-4.4-rc-3-bin.zip,607b5c3493dc78da8d6207edd43c680132d9b69912fa1de2fa42f24be72f30cd,,5aac1e11,22edc5d0
4.4-rc-2,https://services.gradle.org/distributions/gradle-4.4-rc-2-bin.zip,939ec641887df3677dd3ac1ed8cb6e2815dae0f33bf36db8ae64a71b4c32f8f8,,5aac1e11,22edc5d0
4.4-rc-1,https://services.gradle.org/distributions/gradle-4.4-rc-1-bin.zip,3b5d35b41d5807f6471e90ca81e4d1bf4fee48deca7d99e0e579f758b4db85b1,,5aac1e11,22edc5d0
4.3.1,https://services.gradle.org/distributions/gradle-4.3.1-bin.zip,15ebe098ce0392a2d06d252bff24143cc88c4e963346582c8d88814758d93ac7,383f4efa709b52632a520708e8a07353961970941ab3867ab8ac182132ce1c54,5aac1e11,22edc5d0
4.3,https://services.gradle.org/distributions/gradle-4.3-bin.zip,8dcbf44eef92575b475dcb1ce12b5f19d38dc79e84c662670248dc8b8247654c,ba496e7e0e03ffa432eaf715bb1466fac2ffc8491a71e7164a5438c48c79d8ea,5aac1e11,22edc5d0
4.3-rc-2,https://services.gradle.org/distributions/gradle-4.3-rc-4-bin.zip,6615d3d67b7c5ca936ef34464495aeac4145dcac8df65d8fdd20f4085e48fbb6,,5aac1e11,22edc5d0
4.3-rc-3,https://services.gradle.org/distributions/gradle-4.3-rc-3-bin.zip,3e3fad053c2d14a7dbe49006d09034576517e1f6c3f15aca7e5c594f17d08bbf,,5aac1e11,22edc5d0
4.3-rc-1,https://services.gradle.org/distributions/gradle-4.3-rc-1-bin.zip,a2fbaa80f98b59509e3f956c9fdaeb593516ea633ce80946735fa7cb7dd74a55,,5aac1e11,22edc5d0
4.3-rc-4,https://services.gradle.org/distributions/gradle-4.3-rc-4-bin.zip,6615d3d67b7c5ca936ef34464495aeac4145dcac8df65d8fdd20f4085e48fbb6,,5aac1e11,22edc5d0
4.2.1,https://services.gradle.org/distributions/gradle-4.2.1-bin.zip,b551cc04f2ca51c78dd14edb060621f0e5439bdfafa6fd167032a09ac708fbc0,c536e519e65a4bb787e071c6a90d23bd219c9d409a2123db649d3684acbf3ae7,5aac1e11,22edc5d0
4.2,https://services.gradle.org/distributions/gradle-4.2-bin.zip,515dd63d32e55a9c05667809c5e40a947529de3054444ad274b3b75af5582eae,53aa048fef3c06a8442c6a44df5edd2e8c791ee883e42ded6189c7eed112095d,5aac1e11,22edc5d0
4.2-rc-2,https://services.gradle.org/distributions/gradle-4.2-rc-1-bin.zip,7d4f7ebe327047eeb713566de36b466f6f966aa9fd471d0b5a89f76337845829,,5aac1e11,22edc5d0
4.2-rc-1,https://services.gradle.org/distributions/gradle-4.2-rc-1-bin.zip,7d4f7ebe327047eeb713566de36b466f6f966aa9fd471d0b5a89f76337845829,,5aac1e11,22edc5d0
4.1,https://services.gradle.org/distributions/gradle-4.1-bin.zip,d55dfa9cfb5a3da86a1c9e75bb0b9507f9a8c8c100793ccec7beb6e259f9ed43,f4d953f31fbf6c38a8c330d19171c8ba6e0d1ff59d4d5c5c2d3ed821c9f3d5a3,5aac1e11,22edc5d0
4.1-rc-1,https://services.gradle.org/distributions/gradle-4.1-rc-2-bin.zip,c3ea162956646b681bdbf697e45737e654492c825b7958892b44be286a4594f6,,5aac1e11,22edc5d0
4.1-rc-2,https://services.gradle.org/distributions/gradle-4.1-rc-2-bin.zip,c3ea162956646b681bdbf697e45737e654492c825b7958892b44be286a4594f6,,5aac1e11,22edc5d0
4.1-milestone-1,https://services.gradle.org/distributions/gradle-4.1-milestone-1-bin.zip,48edfe37620b5de2fd6e111a65b384dd730c377890c26a01a1ae55ae0220abc1,,5aac1e11,22edc5d0
4.0.2,https://services.gradle.org/distributions/gradle-4.0.2-bin.zip,79ac421342bd11f6a4f404e0988baa9c1f5fabf07e3c6fa65b0c15c1c31dda22,,5aac1e11,22edc5d0
4.0.1,https://services.gradle.org/distributions/gradle-4.0.1-bin.zip,d717e46200d1359893f891dab047fdab98784143ac76861b53c50dbd03b44fd4,,5aac1e11,22edc5d0
4.0,https://services.gradle.org/distributions/gradle-4.0-bin.zip,56bd2dde29ba2a93903c557da1745cafd72cdd8b6b0b83c05a40ed7896b79dfe,,5aac1e11,22edc5d0
4.0-rc-3,https://services.gradle.org/distributions/gradle-4.0-rc-1-bin.zip,19d7be3fd349bcf0d36d5a29ded4dd704e5d391e8e8751f32d5bb199636df053,,5aac1e11,22edc5d0
4.0-rc-2,https://services.gradle.org/distributions/gradle-4.0-rc-2-bin.zip,35f92e48b73f6f6d99997094c7dec298fbdae5a3ee989805c6cde0abe24ff6fe,,5aac1e11,22edc5d0
4.0-rc-1,https://services.gradle.org/distributions/gradle-4.0-rc-1-bin.zip,19d7be3fd349bcf0d36d5a29ded4dd704e5d391e8e8751f32d5bb199636df053,,5aac1e11,22edc5d0
4.0-milestone-2,https://services.gradle.org/distributions/gradle-4.0-milestone-1-bin.zip,56a98b39db79d947e9227646b3fc72376bdc3daf09ce4d885973510057841738,,5aac1e11,22edc5d0
4.0-milestone-1,https://services.gradle.org/distributions/gradle-4.0-milestone-1-bin.zip,56a98b39db79d947e9227646b3fc72376bdc3daf09ce4d885973510057841738,,5aac1e11,22edc5d0
3.5.1,https://services.gradle.org/distributions/gradle-3.5.1-bin.zip,8dce35f52d4c7b4a4946df73aa2830e76ba7148850753d8b5e94c5dc325ceef8,,91001e71,22edc5d0
3.5,https://services.gradle.org/distributions/gradle-3.5-bin.zip,0b7450798c190ff76b9f9a3d02e18b33d94553f708ebc08ebe09bdf99111d110,,91001e71,22edc5d0
3.5-rc-3,https://services.gradle.org/distributions/gradle-3.5-rc-2-bin.zip,c23b319547d87b35f16d0bd251a13495b8bc26fe8c7356f678bae766bb5f6ab7,,91001e71,22edc5d0
3.5-rc-1,https://services.gradle.org/distributions/gradle-3.5-rc-1-bin.zip,ed17b488dcc8969503aabcce7e1462fb99518e2dddd6e766b0a18e99685dad50,,91001e71,22edc5d0
3.5-rc-2,https://services.gradle.org/distributions/gradle-3.5-rc-2-bin.zip,c23b319547d87b35f16d0bd251a13495b8bc26fe8c7356f678bae766bb5f6ab7,,91001e71,22edc5d0
3.4.1,https://services.gradle.org/distributions/gradle-3.4.1-bin.zip,db1db193d479cc1202be843f17e4526660cfb0b21b57d62f3a87f88c878af9b2,,91001e71,22edc5d0
3.4,https://services.gradle.org/distributions/gradle-3.4-bin.zip,72d0cd4dcdd5e3be165eb7cd7bbd25cf8968baf400323d9ab1bba622c3f72205,,91001e71,22edc5d0
3.4-rc-2,https://services.gradle.org/distributions/gradle-3.4-rc-1-bin.zip,c8323ca48a9f3e7993bce566e3edc464f459a5a8bfcedbd6ce7e8b7d0c45fd46,,91001e71,22edc5d0
3.4-rc-3,https://services.gradle.org/distributions/gradle-3.4-rc-3-bin.zip,c492b318d35f65ba1038289067e04d08598d85e0ea98b33430effd0f1b04bc7c,,91001e71,22edc5d0
3.4-rc-1,https://services.gradle.org/distributions/gradle-3.4-rc-1-bin.zip,c8323ca48a9f3e7993bce566e3edc464f459a5a8bfcedbd6ce7e8b7d0c45fd46,,91001e71,22edc5d0
3.3,https://services.gradle.org/distributions/gradle-3.3-bin.zip,c58650c278d8cf0696cab65108ae3c8d95eea9c1938e0eb8b997095d5ca9a292,,91001e71,22edc5d0
3.3-rc-1,https://services.gradle.org/distributions/gradle-3.3-rc-1-bin.zip,845135efa934b533f732cb96a34538f10c5703cea39474c148e18ac69d4db49f,,91001e71,22edc5d0
3.2.1,https://services.gradle.org/distributions/gradle-3.2.1-bin.zip,9843a3654d3e57dce54db06d05f18b664b95c22bf90c6becccb61fc63ce60689,020ef0245a07b33ca48b12f59415e7e5083cf701ef02690464a8cc2ab3984608,91001e71,22edc5d0
3.2,https://services.gradle.org/distributions/gradle-3.2-bin.zip,5321b36837226dc0377047a328f12010f42c7bf88ee4a3b1cee0c11040082935,d2d3abae74e89cc4200f48d4a08a7e5960363c33ee62272ef5ffbb39f4c7f83e,27be095c,22edc5d0
3.2-rc-2,https://services.gradle.org/distributions/gradle-3.2-rc-1-bin.zip,fe2ec80d91ab79ddb72e30d25e3646091fafa7cac379c1f46b743bcad52ed4f3,,c310edb0,22edc5d0
3.2-rc-3,https://services.gradle.org/distributions/gradle-3.2-rc-3-bin.zip,dadae3f8ff6c60637ac749693a074ae181315a7f43c5a6d313565371cbcab740,,27be095c,22edc5d0
3.2-rc-1,https://services.gradle.org/distributions/gradle-3.2-rc-1-bin.zip,fe2ec80d91ab79ddb72e30d25e3646091fafa7cac379c1f46b743bcad52ed4f3,,c310edb0,22edc5d0
3.1,https://services.gradle.org/distributions/gradle-3.1-bin.zip,c7de3442432253525902f7e8d7eac8b5fd6ce1623f96d76916af6d0e383010fc,0f49043be582d7a39b671f924c66bd9337b92fa88ff5951225acc60560053067,6e691335,22edc5d0
3.1-rc-1,https://services.gradle.org/distributions/gradle-3.1-rc-1-bin.zip,9d67811a2dee405c920e6bced2d687142e2378eb33c3af960bdbaef39bcb2485,,6e691335,22edc5d0
3.0,https://services.gradle.org/distributions/gradle-3.0-bin.zip,39c906941a474444afbddc38144ed44166825acb0a57b0551dddb04bbf157f80,42d7a2f636983aa09d21dfeb6e90d21d7a8dad905351390643ce60cc82c8f8a9,6e691335,22edc5d0
3.0-rc-2,https://services.gradle.org/distributions/gradle-3.0-rc-1-bin.zip,98c51e7f465b61d17578098f9ca8dc081014a551fb4dff66cce52fbfcb23376f,,6e691335,22edc5d0
3.0-rc-1,https://services.gradle.org/distributions/gradle-3.0-rc-1-bin.zip,98c51e7f465b61d17578098f9ca8dc081014a551fb4dff66cce52fbfcb23376f,,6e691335,22edc5d0
3.0-milestone-2,https://services.gradle.org/distributions/gradle-3.0-milestone-1-bin.zip,dfff9f7fbf75d025cf5b4f7b61ea9e24757f74a6934ba7249658e7e2de9d329f,,6e691335,9016f1b3
3.0-milestone-1,https://services.gradle.org/distributions/gradle-3.0-milestone-1-bin.zip,dfff9f7fbf75d025cf5b4f7b61ea9e24757f74a6934ba7249658e7e2de9d329f,,6e691335,9016f1b3
2.14.1,https://services.gradle.org/distributions/gradle-2.14.1-bin.zip,cfc61eda71f2d12a572822644ce13d2919407595c2aec3e3566d2aab6f97ef39,8e47da0b2656354d059609cae9d44b196d4f9b14512e688ffee4e0eb7e723ae9,12dcd60b,9016f1b3
2.14.1-rc-2,https://services.gradle.org/distributions/gradle-2.14.1-rc-2-bin.zip,784175796a5dc8180c90f3e26249e858f62d400aaec3db81153992f9d749cda6,,12dcd60b,9016f1b3
2.14.1-rc-1,https://services.gradle.org/distributions/gradle-2.14.1-rc-1-bin.zip,c20590dc930c78d21218d10ddf2c637ca0a2ee895e9c3476b670789aa60b5da4,,12dcd60b,9016f1b3
2.14,https://services.gradle.org/distributions/gradle-2.14-bin.zip,993b4f33b652c689e9721917d8e021cab6bbd3eae81b39ab2fd46fdb19a928d5,b5ca811c057b3eb4164c78f4155d667c6092ff98ba91a4c90d29e127426f37a7,12dcd60b,9016f1b3
2.14-rc-1,https://services.gradle.org/distributions/gradle-2.14-rc-6-bin.zip,f26dd25087dc68bd41ab5fdf31532eaf682c3b2693052d4cf9f7c727e2a47231,,12dcd60b,9016f1b3
2.14-rc-2,https://services.gradle.org/distributions/gradle-2.14-rc-2-bin.zip,eb824186223dec65fc3f9bb2755934b38c1cd005a0e6f0d80e282a2390214735,,12dcd60b,9016f1b3
2.14-rc-3,https://services.gradle.org/distributions/gradle-2.14-rc-3-bin.zip,6b076728aef0adb281bcc31db7b4f83a061caaa36d61f00dc43e606a3de85578,,12dcd60b,9016f1b3
2.14-rc-4,https://services.gradle.org/distributions/gradle-2.14-rc-4-bin.zip,471424c0998851572c8b0ac71807215fc717de1373dcb5b64889e0aa5d147d26,,12dcd60b,9016f1b3
2.14-rc-5,https://services.gradle.org/distributions/gradle-2.14-rc-5-bin.zip,dcdd1021345cfabd2c06a345700afe537bde5478cfb8c3ac59d6348eeb0647e9,,12dcd60b,9016f1b3
2.14-rc-6,https://services.gradle.org/distributions/gradle-2.14-rc-6-bin.zip,f26dd25087dc68bd41ab5fdf31532eaf682c3b2693052d4cf9f7c727e2a47231,,12dcd60b,9016f1b3
2.13,https://services.gradle.org/distributions/gradle-2.13-bin.zip,0f665ec6a5a67865faf7ba0d825afb19c26705ea0597cec80dd191b0f2cbb664,0c3c576e28b44eddcab6b8b4854f484363dfbcd047657d41654e839835da2c53,12dcd60b,9016f1b3
2.13-rc-2,https://services.gradle.org/distributions/gradle-2.13-rc-1-bin.zip,75941a17c6db68b83e82ca27b8d813cc8855b3b8999228b82b1704798f2d4b6b,,12dcd60b,9016f1b3
2.13-rc-1,https://services.gradle.org/distributions/gradle-2.13-rc-1-bin.zip,75941a17c6db68b83e82ca27b8d813cc8855b3b8999228b82b1704798f2d4b6b,,12dcd60b,9016f1b3
2.12,https://services.gradle.org/distributions/gradle-2.12-bin.zip,e77064981906cd0476ff1e0de3e6fef747bd18e140960f1915cca8ff6c33ab5c,4894520b03c007bf38e983bf933320c483a9790010d997029fa8985dc6128559,7129bfb3,12e9f1b3
2.12-rc-1,https://services.gradle.org/distributions/gradle-2.12-rc-1-bin.zip,bb4ccf5399301d34a1d2a6ae6ae6dfb4bd4db61b499581a1bcbd976008a278a2,,7129bfb3,12e9f1b3
2.11,https://services.gradle.org/distributions/gradle-2.11-bin.zip,8d7437082356c9fd6309a4479c8db307673965546daea445c6c72759cd6b1ed6,0bc7b16a0a3fa52af674de44d1fea48abc4dee3431f3d4829cd9ea329836e596,7129bfb3,12e9f1b3
2.11-rc-2,https://services.gradle.org/distributions/gradle-2.11-rc-3-bin.zip,6191865dbe7e2e45125285d6c4316f99d02280dadf8375c290c16e9c995c3188,,7129bfb3,12e9f1b3
2.11-rc-1,https://services.gradle.org/distributions/gradle-2.11-rc-1-bin.zip,4af1d57f3f3679452944cfeac172949991ff76257b6e511287b2c02951dd7706,,7129bfb3,12e9f1b3
2.11-rc-3,https://services.gradle.org/distributions/gradle-2.11-rc-3-bin.zip,6191865dbe7e2e45125285d6c4316f99d02280dadf8375c290c16e9c995c3188,,7129bfb3,12e9f1b3
2.10,https://services.gradle.org/distributions/gradle-2.10-bin.zip,66406247f745fc6f05ab382d3f8d3e120c339f34ef54b86f6dc5f6efc18fbb13,16caeaf66d57a0d1d2087fef6a97efa62de8da69afa5b908f40db35afc4342da,7129bfb3,2e72f1ba
2.10-rc-2,https://services.gradle.org/distributions/gradle-2.10-rc-1-bin.zip,f1799317f138612764db1c9cf53638e100038b3494803bf38966d55e8db58cef,,7129bfb3,2e72f1ba
2.10-rc-1,https://services.gradle.org/distributions/gradle-2.10-rc-1-bin.zip,f1799317f138612764db1c9cf53638e100038b3494803bf38966d55e8db58cef,,7129bfb3,2e72f1ba
2.9,https://services.gradle.org/distributions/gradle-2.9-bin.zip,c9159ec4362284c0a38d73237e224deae6139cbde0db4f0f44e1c7691dd3de2f,b92386e36a96da6be89e91f71087d1394a26c0450231ba0b22e28ee1ee8fa14b,7129bfb3,2e72f1ba
2.9-rc-1,https://services.gradle.org/distributions/gradle-2.9-rc-1-bin.zip,d278e80f9f0590f6eaa9c8b9c69c4d66a281c5a9bbb736524fdba5f74c4875a1,,7129bfb3,2e72f1ba
2.8,https://services.gradle.org/distributions/gradle-2.8-bin.zip,a88db9c2f104defdaa8011c58cf6cda6c114298ae3695ecfb8beb30da3a903cb,198159fcd7d29533c0d37423d66c44729982d5280c9e2c7c5f4b7bc6a9317f6b,7129bfb3,2e72f1ba
2.8-rc-1,https://services.gradle.org/distributions/gradle-2.8-rc-2-bin.zip,659d6057613a33211f91ce17ce99cfeea03171db771ce842a1968ec49be17696,,7129bfb3,2e72f1ba
2.8-rc-2,https://services.gradle.org/distributions/gradle-2.8-rc-2-bin.zip,659d6057613a33211f91ce17ce99cfeea03171db771ce842a1968ec49be17696,,7129bfb3,2e72f1ba
2.7,https://services.gradle.org/distributions/gradle-2.7-bin.zip,cde43b90945b5304c43ee36e58aab4cc6fb3a3d5f9bd9449bb1709a68371cb06,d7e1975ccf2dc079d4f0b1010febdad466506d1565c5aa8017c88ebc5e471604,fdd0b9a9,2e72f1ba
2.7-rc-1,https://services.gradle.org/distributions/gradle-2.7-rc-2-bin.zip,0854997cd8d77f79a58f3ebc2f19b0b9891d30579fe5392cb5a746b563c20e78,,fdd0b9a9,2e72f1ba
2.7-rc-2,https://services.gradle.org/distributions/gradle-2.7-rc-2-bin.zip,0854997cd8d77f79a58f3ebc2f19b0b9891d30579fe5392cb5a746b563c20e78,,fdd0b9a9,2e72f1ba
2.6,https://services.gradle.org/distributions/gradle-2.6-bin.zip,18a98c560af231dfa0d3f8e0802c20103ae986f12428bb0a6f5396e8f14e9c83,695089a2b306f55f0bd63140fbcc5ead8c383819018188ce484cd5a055bec6e4,f642e19f,2e72f1ba
2.6-rc-1,https://services.gradle.org/distributions/gradle-2.6-rc-2-bin.zip,82ad20a1c6408176b50e9c07dae8a1c1e2bf9cdd02d11ace8ee92539672f45db,,f642e19f,2e72f1ba
2.6-rc-2,https://services.gradle.org/distributions/gradle-2.6-rc-2-bin.zip,82ad20a1c6408176b50e9c07dae8a1c1e2bf9cdd02d11ace8ee92539672f45db,,f642e19f,2e72f1ba
2.5,https://services.gradle.org/distributions/gradle-2.5-bin.zip,3f953e0cb14bb3f9ebbe11946e84071547bf5dfd575d90cfe9cc4e788da38555,718d7b25ea60b357fc4cb2212ce10b3f03dfd0e6fe5f23f565b15553ec46bb7e,f642e19f,2e72f1ba
2.5-rc-1,https://services.gradle.org/distributions/gradle-2.5-rc-2-bin.zip,8807bc2e29e215e5d4760fb665815477ff7a07b7fddf3d56c38260e5981a2825,,f642e19f,2e72f1ba
2.5-rc-2,https://services.gradle.org/distributions/gradle-2.5-rc-2-bin.zip,8807bc2e29e215e5d4760fb665815477ff7a07b7fddf3d56c38260e5981a2825,,f642e19f,2e72f1ba
2.4,https://services.gradle.org/distributions/gradle-2.4-bin.zip,c4eaecc621a81f567ded1aede4a5ddb281cc02a03a6a87c4f5502add8fc2f16f,98420079ffe3e24b1013180d9b9bc2e2ee6a9d867ee232004b75a961d9c18e27,f642e19f,2e72f1ba
2.4-rc-1,https://services.gradle.org/distributions/gradle-2.4-rc-2-bin.zip,f36496775b847302e7081b6b051086296882804c7365c0b5e073227ff1cec8ac,,f642e19f,2e72f1ba
2.4-rc-2,https://services.gradle.org/distributions/gradle-2.4-rc-2-bin.zip,f36496775b847302e7081b6b051086296882804c7365c0b5e073227ff1cec8ac,,f642e19f,2e72f1ba
2.3,https://services.gradle.org/distributions/gradle-2.3-bin.zip,010dd9f31849abc3d5644e282943b1c1c355f8e2635c5789833979ce590a3774,b18a1114ebe81fb7502d40ad9a4f86cef82fff244a865ad45533b4d5e7ff0cc8,f642e19f,2e72f1ba
2.3-rc-4,https://services.gradle.org/distributions/gradle-2.3-rc-1-bin.zip,a78846df63ed81971eed2db62efca4ce0d595a53a9f1d08e341c7ddae0c04b56,,f642e19f,2e72f1ba
2.3-rc-3,https://services.gradle.org/distributions/gradle-2.3-rc-3-bin.zip,6ce92b77f67f3bf0f543cfb723796919964b969b454e630c8e8b882692e90f23,,f642e19f,2e72f1ba
2.3-rc-2,https://services.gradle.org/distributions/gradle-2.3-rc-2-bin.zip,1a90fbaf3db2b0b86d7b8b7df5c1760732ef94f984ffd71264b1821076e268c9,,f642e19f,2e72f1ba
2.3-rc-1,https://services.gradle.org/distributions/gradle-2.3-rc-1-bin.zip,a78846df63ed81971eed2db62efca4ce0d595a53a9f1d08e341c7ddae0c04b56,,f642e19f,2e72f1ba
2.2.1,https://services.gradle.org/distributions/gradle-2.2.1-bin.zip,420aa50738299327b611c10b8304b749e8d3a579407ee9e755b15921d95ff418,5f73d431fd1c5dcc2cf11555b8e486c43249c1099f678ccc6088b05be600a2e1,f642e19f,2e72f1ba
2.2.1-rc-1,https://services.gradle.org/distributions/gradle-2.2.1-rc-1-bin.zip,65b87391af213341f19bf74b15f2a506a0136bb8aa466d87ac2b7d55d3ddab71,,f642e19f,2e72f1ba
2.2,https://services.gradle.org/distributions/gradle-2.2-bin.zip,91e5655fe11ef414449f218c4fa2985b3a49b7903c57556da109c84fa26e1dfb,fa9b4294d47cf8db7039cb9b2435de3dd1accb0d3d67926705775a0579dfa397,f642e19f,2e72f1ba
2.2-rc-2,https://services.gradle.org/distributions/gradle-2.2-rc-1-bin.zip,58292023856cc9ceb7e6376efece7ee3c2f95b7d1986d7f5f95b7db5f2120767,,f642e19f,2e72f1ba
2.2-rc-1,https://services.gradle.org/distributions/gradle-2.2-rc-1-bin.zip,58292023856cc9ceb7e6376efece7ee3c2f95b7d1986d7f5f95b7db5f2120767,,f642e19f,2e72f1ba
2.1,https://services.gradle.org/distributions/gradle-2.1-bin.zip,3eee4f9ea2ab0221b89f8e4747a96d4554d00ae46d8d633f11cfda60988bf878,5e27c39c2336c25748f279d8b105162d14b1a39eb7839d0b658432282d0ce79f,f642e19f,2e72f1ba
2.1-rc-2,https://services.gradle.org/distributions/gradle-2.1-rc-4-bin.zip,9894bc2d60e5a1cca564313f6e68af0b57cd21b95cd68e96c8bd215cab8a944d,,f642e19f,2e72f1ba
2.1-rc-3,https://services.gradle.org/distributions/gradle-2.1-rc-3-bin.zip,8a6839bac38e97d2b55fa1ad1e10c0223f3a1e39f4ced9178a8f666fd017829f,,f642e19f,2e72f1ba
2.1-rc-1,https://services.gradle.org/distributions/gradle-2.1-rc-1-bin.zip,eeff5d7f43b4ef1c1c29916b29c50c4d8cda32b65ab4e322a6d50f04b7601ae1,,f642e19f,2e72f1ba
2.1-rc-4,https://services.gradle.org/distributions/gradle-2.1-rc-4-bin.zip,9894bc2d60e5a1cca564313f6e68af0b57cd21b95cd68e96c8bd215cab8a944d,,f642e19f,2e72f1ba
2.0,https://services.gradle.org/distributions/gradle-2.0-bin.zip,a1eb880c8755333c4d33c4351b269bebe517002532d3142c0b6164c9e8c081c3,80a33ca14e3bca3116bc8749550397f739f126190c82bb6399fdc8d10f49661f,f642e19f,2e72f1ba
2.0-rc-2,https://services.gradle.org/distributions/gradle-2.0-rc-1-bin.zip,8240c8f325d0233146e1e21dab31de6b7e653870111187d911eaf4704798faec,,f642e19f,2e72f1ba
2.0-rc-1,https://services.gradle.org/distributions/gradle-2.0-rc-1-bin.zip,8240c8f325d0233146e1e21dab31de6b7e653870111187d911eaf4704798faec,,f642e19f,2e72f1ba
1.12,https://services.gradle.org/distributions/gradle-1.12-bin.zip,8734b13a401f4311ee418173ed6ca8662d2b0a535be8ff2a43ecb1c13cd406ea,dea5ceba47b58df0b7f69a65b24357527c1927ccc72b6d4ed90658d39e461b29,f642e19f,2e72f1ba
1.12-rc-1,https://services.gradle.org/distributions/gradle-1.12-rc-2-bin.zip,886e40b53d772cacc0cf0a145d464790c125d2cf19c28d93f534eb2ae86186bc,,f642e19f,2e72f1ba
1.12-rc-2,https://services.gradle.org/distributions/gradle-1.12-rc-2-bin.zip,886e40b53d772cacc0cf0a145d464790c125d2cf19c28d93f534eb2ae86186bc,,f642e19f,2e72f1ba
1.11,https://services.gradle.org/distributions/gradle-1.11-bin.zip,07e235df824964f0e19e73ea2327ce345c44bcd06d44a0123d29ab287fc34091,a14b54dd3790f5ce1dc08ebbf4b5bcc05f76c4554b43accb84696c970f29aba0,f642e19f,2e72f1ba
1.11-rc-1,https://services.gradle.org/distributions/gradle-1.11-rc-1-bin.zip,d16d91f5081ce7665dca6562fb200d181f2abbb8c8ffef4ea8b9a3bad4079db4,,f642e19f,2e72f1ba
1.10,https://services.gradle.org/distributions/gradle-1.10-bin.zip,6e6db4fc595f27ceda059d23693b6f6848583950606112b37dfd0e97a0a0a4fe,6a6c15e222a0458aa33985b87f67954f4222410b43b1e26866197d0a77d93cbc,f642e19f,2e72f1ba
1.10-rc-1,https://services.gradle.org/distributions/gradle-1.10-rc-2-bin.zip,6930c2882cf984a7c3ad49b31ed179224ff956d5844d228c814055ae88afa78e,,f642e19f,2e72f1ba
1.10-rc-2,https://services.gradle.org/distributions/gradle-1.10-rc-2-bin.zip,6930c2882cf984a7c3ad49b31ed179224ff956d5844d228c814055ae88afa78e,,f642e19f,2e72f1ba
1.9,https://services.gradle.org/distributions/gradle-1.9-bin.zip,097ddc2bcbc9da2bb08cbf6bf8079585e35ad088bafd42e8716bc96405db98e9,134337ea7c13221f9d1a1c14288a5cf8af9f6060167b903b724b115cf5a0cf73,f642e19f,2e72f1ba
1.9-rc-4,https://services.gradle.org/distributions/gradle-1.9-rc-1-bin.zip,667fa5360aea327f57df76a471886791756a0afb2f80fceef15efba1b1588b41,,f642e19f,2e72f1ba
